CUSTOMER,container_id,days
OCEAN NETWORK EXPRESS PTE LTD,KKFU1817272,2
MAERSK BATTERY PLANT,MRKU4432310,2
NISSAN MOTOR MANUFACTURING UK,UETU5238816,2
NISSAN MOTOR MANUFACTURING UK,UESU2228765,2
NISSAN MOTOR MANUFACTURING UK,UACU5825660,2
HAPAG LLOYD AG,BEAU4191330,2
NISSAN MOTOR MANUFACTURING UK,TTNU1035864,2
MAERSK A/S,TCNU8221174,2
NISSAN MOTOR MANUFACTURING UK,TRHU8368528,2
NISSAN MOTOR MANUFACTURING UK,TRHU7663637,2
MAERSK BATTERY PLANT,HASU4410294,2
LIGENTIA INTERNATIONAL LTD,VICU0503504,2
NISSAN MOTOR MANUFACTURING UK,TRHU7420534,2
HAPAG LLOYD AG,HLBU2282058,2
LIGENTIA INTERNATIONAL LTD,VICU0503490,2
MAERSK BATTERY PLANT,MNBU0184853,2
NISSAN MOTOR MANUFACTURING UK,TLLU5918361,2
NISSAN MOTOR MANUFACTURING UK,TRHU4841057,2
HAPAG LLOYD AG,HLBU3347549,2
FITFLOP LTD,MSCU5661714,2
FITFLOP LTD,MEDU4310882,2
NISSAN MOTOR MANUFACTURING UK,TRHU4417521,2
MAERSK BATTERY PLANT,MNBU4091867,2
MAERSK BATTERY PLANT,MRKU2031508,2
MAERSK BATTERY PLANT,MRKU2660985,2
OCEAN NETWORK EXPRESS PTE LTD,FCIU9765686,2
HELLMANN WORLDWIDE LOGISTICS,MSKU7801331,2
HELLMANN WORLDWIDE LOGISTICS,SUDU1712462,2
NISSAN MOTOR MANUFACTURING UK,TRHU2440477,2
HILLEBRAND BULK LOGISTICS,BMOU1409968,2
NISSAN MOTOR MANUFACTURING UK,TRHU1567359,2
NISSAN MOTOR MANUFACTURING UK,TLLU8224549,2
NISSAN MOTOR MANUFACTURING UK,TRHU4837674,2
NISSAN MOTOR MANUFACTURING UK,BEAU5232747,2
HILLEBRAND BULK LOGISTICS,HAMU1119766,2
NISSAN MOTOR MANUFACTURING UK,TGBU5297746,2
NISSAN MOTOR MANUFACTURING UK,TCNU5555619,2
LIGENTIA INTERNATIONAL LTD,TCIU4258194,2
HILLEBRAND BULK LOGISTICS,HLBU2629147,2
DHL GLOBAL FORWARDING UK LTD,TRHU5674519,2
NISSAN MOTOR MANUFACTURING UK,TCNU4112431,2
LIGENTIA INTERNATIONAL LTD,TCIU4258044,2
NISSAN MOTOR MANUFACTURING UK,TCNU3194625,2
NISSAN MOTOR MANUFACTURING,MNBU3816347,2
LIGENTIA INTERNATIONAL LTD,TCIU4257984,2
NISSAN MOTOR MANUFACTURING,MNBU4090813,2
HILLEBRAND BULK LOGISTICS,HLBU2951338,2
LIGENTIA INTERNATIONAL LTD,TCIU4257958,2
NISSAN MOTOR MANUFACTURING,MRSU3939792,2
NISSAN MOTOR MANUFACTURING UK,TCNU1126982,2
HILLEBRAND BULK LOGISTICS,HLBU2362662,2
NISSAN MOTOR MANUFACTURING UK,AMFU8792696,2
NISSAN MOTOR MANUFACTURING UK,TCLU9683837,2
NISSAN MOTOR MANUFACTURING UK,TCLU9621223,2
NISSAN MOTOR MANUFACTURING UK,TCLU9275331,2
HILLEBRAND BULK LOGISTICS,HLBU2979090,2
LIGENTIA INTERNATIONAL LTD,SKYU8085820,2
NISSAN MOTOR MANUFACTURING UK,TCLU8816787,2
NISSAN MOTOR MANUFACTURING UK,TCLU8733363,2
NISSAN MOTOR MANUFACTURING UK,BEAU2009175,2
HILLEBRAND BULK LOGISTICS,HLBU2994197,2
HILLEBRAND BULK LOGISTICS,HLBU2998058,2
NISSAN MOTOR MANUFACTURING UK,TCLU8265853,2
HILLEBRAND BULK LOGISTICS,HLBU3016833,2
OCEAN NETWORK EXPRESS PTE LTD,TCKU4636429,2
NISSAN MOTOR MANUFACTURING UK,BEAU5103729,2
NISSAN MOTOR MANUFACTURING UK,TCLU9704328,2
OCEAN NETWORK EXPRESS PTE LTD,MOFU0645904,2
NIPPON EXPRESS (UK) LIMITED,TEMU6538405,2
NIPPON EXPRESS (UK) LIMITED,TCNU6720981,2
HILLEBRAND BULK LOGISTICS,HAMU1125202,2
LIGENTIA INTERNATIONAL LTD,TITU8950590,2
HILLEBRAND BULK LOGISTICS,HLBU1029467,2
HILLEBRAND BULK LOGISTICS,HLBU1031490,2
OCEAN NETWORK EXPRESS PTE LTD,MOTU6735872,2
NISSAN MOTOR MANUFACTURING UK,TEMU6524274,2
NISSAN MOTOR MANUFACTURING UK,TEMU6168511,2
HILLEBRAND BULK LOGISTICS,HLBU1346939,2
LIGENTIA INTERNATIONAL LTD,TGHU0952282,2
NIPPON EXPRESS (UK) LIMITED,FTAU1330877,2
NIPPON EXPRESS (UK) LIMITED,GESU6606303,2
HILLEBRAND BULK LOGISTICS,HLBU1736794,2
HILLEBRAND BULK LOGISTICS,HLBU1832421,2
NISSAN MOTOR MANUFACTURING UK,TCNU8634075,2
LIGENTIA INTERNATIONAL LTD,TCIU4258379,2
NIPPON EXPRESS (UK) LIMITED,MOFU6703612,2
NISSAN MOTOR MANUFACTURING UK,TCNU8221174,2
MAERSK A/S,HASU1048453,2
NIPPON EXPRESS (UK) LIMITED,MOTU6735872,2
LIGENTIA INTERNATIONAL LTD,TCKU2455355,2
OCEAN NETWORK EXPRESS PTE LTD,NYKU3767206,2
MAERSK A/S,MSKU9284691,2
HILLEBRAND BULK LOGISTICS,HLBU2306524,2
HILLEBRAND BULK LOGISTICS,HLBU2312018,2
NIPPON EXPRESS (UK) LIMITED,SEGU4518933,2
HILLEBRAND BULK LOGISTICS,HLBU2315336,2
NISSAN MOTOR MANUFACTURING UK,TCNU6505438,2
NISSAN MOTOR MANUFACTURING UK,TCNU6338428,2
NIPPON EXPRESS (UK) LIMITED,TCLU6757263,2
HILLEBRAND BULK LOGISTICS,HLBU2343831,2
NISSAN MOTOR MANUFACTURING UK,TCNU8221913,2
DHL GLOBAL FORWARDING UK LTD,TCLU9704328,2
NISSAN MOTOR MANUFACTURING UK,MRKU3748936,2
NISSAN MOTOR MANUFACTURING UK,SUDU8840491,2
VIPA LAUSANNE SA,MSKU0284094,2
LIGENTIA INTERNATIONAL LTD,CLVU2404125,2
LIGENTIA INTERNATIONAL LTD,CLVU2404090,2
LIGENTIA INTERNATIONAL LTD,CLVU2403221,2
LIGENTIA INTERNATIONAL LTD,CLVU2402800,2
VIPA LAUSANNE SA,MSKU1271065,2
KOMATSU UK LTD (CON),MSKU6672456,2
LIGENTIA INTERNATIONAL LTD,CLVU2402647,2
LIGENTIA INTERNATIONAL LTD,CLVU2402354,2
NISSAN MOTOR MANUFACTURING UK,MRSU4089986,2
NISSAN MOTOR MANUFACTURING UK,MRSU4071436,2
KOMATSU UK LTD (CON),NYKU0798899,2
VIPA LAUSANNE SA,MSKU1483531,2
NISSAN MOTOR MANUFACTURING UK,MNBU3816347,2
NISSAN MOTOR MANUFACTURING UK,MRSU4326223,2
KOMATSU UK LTD (CON),NYKU9706830,2
MAERSK A/S,MRSU5536712,2
NISSAN MOTOR MANUFACTURING UK,MRSU3816782,2
LIGENTIA INTERNATIONAL LTD,CLVU2402246,2
NISSAN MOTOR MANUFACTURING UK,MRSU3763466,2
NISSAN MOTOR MANUFACTURING UK,MRSU3707499,2
NISSAN MOTOR MANUFACTURING UK,MNBU4090813,2
NISSAN MOTOR MANUFACTURING UK,MRSU3556010,2
VIPA LAUSANNE SA,MSKU9284691,2
VIPA LAUSANNE SA,MSKU9556995,2
LIGENTIA INTERNATIONAL LTD,CLVU1812077,2
KOMATSU UK LTD (CON),PONU1831236,2
NISSAN MOTOR MANUFACTURING UK,MRKU0004993,2
KOMATSU UK LTD (CON),PONU1920164,2
NISSAN MOTOR MANUFACTURING UK,MRKU0152310,2
VIPA LAUSANNE SA,MSKU1599820,2
KOMATSU UK LTD (CON),MSKU6235862,2
MAERSK A/S,MRSU5538926,2
KOMATSU UK LTD (CON),MSKU2757513,2
DHL GLOBAL FORWARDING UK LTD,HLBU1950722,2
KOMATSU UK LTD (CON),MRKU3329056,2
KOMATSU UK LTD (CON),MRKU3431345,2
NISSAN MOTOR MANUFACTURING UK,MSKU0647311,2
VIPA LAUSANNE SA,MRKU5211231,2
DHL GLOBAL FORWARDING UK LTD,HLBU1629100,2
VIPA LAUSANNE SA,MRKU5782483,2
NISSAN MOTOR MANUFACTURING UK,MSKU0536391,2
NISSAN MOTOR MANUFACTURING UK,KKFU8117115,2
DHL GLOBAL FORWARDING UK LTD,CAIU7315465,2
KOMATSU UK LTD (CON),MRKU5211231,2
KOMATSU UK LTD (CON),MRKU5447818,2
KOMATSU UK LTD (CON),MRKU5468997,2
KOMATSU UK LTD (CON),MRKU5587147,2
KOMATSU UK LTD (CON),MRKU6404528,2
NISSAN MOTOR MANUFACTURING UK,MSKU0281979,2
KOMATSU UK LTD (CON),MRKU6460028,2
DHL GLOBAL FORWARDING UK LTD,BMOU4485869,2
KOMATSU UK LTD (CON),MSKU1599820,2
KOMATSU UK LTD (CON),MSKU1411906,2
DHL GLOBAL FORWARDING UK LTD,CAAU5676450,2
KOMATSU UK LTD (CON),MSKU1081044,2
KOMATSU UK LTD (CON),MSKU0281979,2
CMA (UK),FCIU6227835,2
NISSAN MOTOR MANUFACTURING UK,MIEU3043720,2
KOMATSU UK LTD (CON),MRSU5036450,2
NISSAN MOTOR MANUFACTURING UK,MCRU2002789,2
NISSAN MOTOR MANUFACTURING UK,MCRU2000976,2
NISSAN MOTOR MANUFACTURING UK,MSKU0085960,2
LIGENTIA INTERNATIONAL LTD,CLVU2404676,2
VIPA LAUSANNE SA,MRKU6404528,2
KOMATSU UK LTD (CON),MRSU5038520,2
NISSAN MOTOR MANUFACTURING UK,MRKU9667364,2
KOMATSU UK LTD (CON),SEAU8608460,2
KOMATSU UK LTD (CON),SEGU5047479,2
KOMATSU UK LTD (CON),TGHU6552278,2
NISSAN MOTOR MANUFACTURING UK,MRKU3007912,2
KOMATSU UK LTD (CON),TLLU5707902,2
KOMATSU UK LTD (CON),TLLU5918361,2
NISSAN MOTOR MANUFACTURING UK,MRKU3022922,2
VIPA LAUSANNE SA,TCLU8179924,2
NISSAN MOTOR MANUFACTURING UK,MRKU4738819,2
VIPA LAUSANNE SA,TCNU1120650,2
NISSAN MOTOR MANUFACTURING UK,MRKU4729967,2
NISSAN MOTOR MANUFACTURING UK,MRKU3123717,2
NISSAN MOTOR MANUFACTURING UK,MRKU3131477,2
KUEHNE + NAGEL LTD,TCLU4771010,2
NISSAN MOTOR MANUFACTURING UK,MRKU3150543,2
KOMATSU UK LTD (CON),UETU5841033,2
NISSAN MOTOR MANUFACTURING UK,MRKU4432310,2
NISSAN MOTOR MANUFACTURING UK,MRKU3326674,2
NISSAN MOTOR MANUFACTURING UK,MRKU4422944,2
NISSAN MOTOR MANUFACTURING UK,MRKU3787932,2
KUEHNE + NAGEL LTD,KKTU8011940,2
KUEHNE + NAGEL LTD,HLXU5239089,2
NISSAN MOTOR MANUFACTURING UK,MRKU3593639,2
NISSAN MOTOR MANUFACTURING UK,MRKU3899439,2
KUEHNE + NAGEL LTD,HLBU1801204,2
VIPA LAUSANNE SA,TCLU5595126,2
NISSAN MOTOR MANUFACTURING UK,MRKU3552732,2
VIPA LAUSANNE SA,TRHU4041711,2
NISSAN MOTOR MANUFACTURING UK,MRKU4101564,2
KUEHNE + NAGEL LTD,FCIU6487684,2
KUEHNE + NAGEL LTD,NYKU9847443,2
MAERSK A/S,MRKU9348731,2
VIPA LAUSANNE SA,TGHU6585820,2
KUEHNE + NAGEL LTD,MSDU4029131,2
NISSAN MOTOR MANUFACTURING UK,CAAU5932655,2
NISSAN MOTOR MANUFACTURING UK,MRKU5234514,2
NISSAN MOTOR MANUFACTURING UK,MRKU5396290,2
NISSAN MOTOR MANUFACTURING UK,MRKU9065114,2
NISSAN MOTOR MANUFACTURING UK,MRKU8952388,2
NISSAN MOTOR MANUFACTURING UK,MRKU8532106,2
LIGENTIA INTERNATIONAL LTD,CLHU3820221,2
NISSAN MOTOR MANUFACTURING UK,MRKU2031508,2
NISSAN MOTOR MANUFACTURING UK,MRKU8099043,2
VIPA LAUSANNE SA,MSKU9851199,2
KOMATSU UK LTD (CON),SUDU8881309,2
NISSAN MOTOR MANUFACTURING UK,MRKU2187620,2
NISSAN MOTOR MANUFACTURING UK,MRKU6896557,2
NISSAN MOTOR MANUFACTURING UK,MRKU6881182,2
NISSAN MOTOR MANUFACTURING UK,MRKU6484610,2
KOMATSU UK LTD (CON),TCLU3397780,2
NISSAN MOTOR MANUFACTURING UK,MRKU6360707,2
MAERSK A/S,MRKU7790024,2
CARDINAL MARITIME LTD,MSCU4878217,2
NISSAN MOTOR MANUFACTURING UK,MRKU2405510,2
BERLIN PACKAGING UK LTD,TCLU5595126,2
KOMATSU UK LTD (CON),TGBU6801960,2
KOMATSU UK LTD (CON),TEMU8900010,2
NISSAN MOTOR MANUFACTURING UK,MRKU2739647,2
VIPA LAUSANNE SA,TCKU6155567,2
KOMATSU UK LTD (CON),TCNU5604360,2
NISSAN MOTOR MANUFACTURING UK,MRKU5325363,2
KOMATSU UK LTD (CON),TCNU4277283,2
KOMATSU UK LTD (CON),TCLU9309323,2
KUEHNE + NAGEL LTD,UACU8399471,2
KOMATSU UK LTD (CON),TCLU7969436,2
MAERSK A/S,MRSU3816782,2
NISSAN MOTOR MANUFACTURING UK,MRKU2407909,2
NISSAN MOTOR MANUFACTURING UK,MRKU6181065,2
KUEHNE + NAGEL LTD,UACU8320374,2
NISSAN MOTOR MANUFACTURING UK,KKFU8094581,2
KOMATSU UK LTD (CON),MRKU2099278,2
KOMATSU UK LTD (CON),MRKU0989797,2
LIGENTIA INTERNATIONAL LTD,PSSU3925788,2
NISSAN MOTOR MANUFACTURING UK,PONU7411380,2
LIGENTIA INTERNATIONAL LTD,PSSU3925108,2
DHL GLOBAL FORWARDING UK LTD,MRSU4158011,2
HINE FREIGHT SERVICES LIMITED,FBLU0069123,2
NISSAN MOTOR MANUFACTURING UK,FDCU0443082,2
LIGENTIA INTERNATIONAL LTD,PSSU3914382,2
MAERSK A/S,MSKU5845747,2
NISSAN MOTOR MANUFACTURING UK,NYKU9847443,2
NISSAN MOTOR MANUFACTURING UK,NYKU9706830,2
HINE FREIGHT SERVICES LIMITED,TCNU3462040,2
MAERSK A/S,MRKU4201537,2
DHL GLOBAL FORWARDING UK LTD,MRKU5234514,2
NISSAN MOTOR MANUFACTURING UK,FSCU8272405,2
NISSAN MOTOR MANUFACTURING UK,PONU8047268,2
NISSAN MOTOR MANUFACTURING UK,FSCU8277515,2
LIGENTIA INTERNATIONAL LTD,NEWU2143968,2
LIGENTIA INTERNATIONAL LTD,NEWU2143680,2
LIGENTIA INTERNATIONAL LTD,NEWU2143654,2
NISSAN MOTOR MANUFACTURING UK,FTAU1610862,2
DHL GLOBAL FORWARDING UK LTD,MRKU4782149,2
NISSAN MOTOR MANUFACTURING UK,GCXU2237057,2
NISSAN MOTOR MANUFACTURING UK,GCXU2264896,2
J BARBOUR AND SONS LTD,CMAU7222853,2
J BARBOUR AND SONS LTD,ECMU4614051,2
NISSAN MOTOR MANUFACTURING UK,NYKU0799128,2
NISSAN MOTOR MANUFACTURING UK,NYKU0799051,2
LIGENTIA INTERNATIONAL LTD,IKSU2551864,2
KEITH SPICER LTD,FANU1125586,2
REGENCY FREIGHT SERVICES LTD,TCLU7383614,2
LIGENTIA INTERNATIONAL LTD,NEWU2144162,2
OCN (BATTERY PLANT),FCIU9765686,2
LIGENTIA INTERNATIONAL LTD,PSSU3926280,2
LIGENTIA INTERNATIONAL LTD,PSSU3933124,2
LIGENTIA INTERNATIONAL LTD,SAZU4009213,2
LIGENTIA INTERNATIONAL LTD,SAZU4009189,2
NISSAN MOTOR MANUFACTURING UK,SUDU8654286,2
LIGENTIA INTERNATIONAL LTD,SAZU4009173,2
MAERSK A/S,MRKU3575091,2
NISSAN MOTOR MANUFACTURING UK,SUDU8576877,2
NISSAN MOTOR MANUFACTURING UK,SUDU8575145,2
NISSAN MOTOR MANUFACTURING UK,CAAU6426733,2
NISSAN MOTOR MANUFACTURING UK,SUDU8094664,2
HILLEBRAND BULK LOGISTICS,TGBU2356260,2
NISSAN MOTOR MANUFACTURING UK,SUDU7540273,2
HILLEBRAND BULK LOGISTICS,TLLU2297912,2
DHL GLOBAL FORWARDING UK LTD,TCKU6729264,2
HILLEBRAND BULK LOGISTICS,TLLU2567561,2
LIGENTIA INTERNATIONAL LTD,PSSU3950501,2
NISSAN MOTOR MANUFACTURING UK,CAIU7315465,2
HILLEBRAND BULK LOGISTICS,UACU3732912,2
NISSAN MOTOR MANUFACTURING UK,SEGU4991967,2
NISSAN MOTOR MANUFACTURING UK,SEKU4458382,2
NISSAN MOTOR MANUFACTURING UK,SEKU4606047,2
NISSAN MOTOR MANUFACTURING UK,DFSU6664192,2
MAERSK A/S,MRKU4101564,2
NISSAN MOTOR MANUFACTURING UK,DFSU1253692,2
LIGENTIA INTERNATIONAL LTD,CLVU2404969,2
NISSAN MOTOR MANUFACTURING UK,SEKU4697710,2
NISSAN MOTOR MANUFACTURING UK,SUDU5603325,2
NISSAN MOTOR MANUFACTURING UK,SUDU5834577,2
NISSAN MOTOR MANUFACTURING UK,SUDU5945204,2
HILLEBRAND BULK LOGISTICS,UACU3966253,2
HILLEBRAND BULK LOGISTICS,UACU3738802,2
MAERSK A/S,MRKU3742305,2
HILLEBRAND BULK LOGISTICS,UETU2781563,2
REGENCY FREIGHT SERVICES LTD,TCLU7943468,2
NISSAN MOTOR MANUFACTURING UK,GESU5786140,2
REGENCY FREIGHT SERVICES LTD,TEMU8281928,2
NISSAN MOTOR MANUFACTURING UK,MSKU8426929,2
KOMATSU UK LTD (CON),CSNU8497660,2
KOMATSU UK LTD (CON),CXDU1240650,2
NISSAN MOTOR MANUFACTURING UK,HASU4742051,2
NISSAN MOTOR MANUFACTURING UK,HASU4758844,2
LIGENTIA INTERNATIONAL LTD,CLVU6120359,2
KOMATSU UK LTD (CON),FFAU1843851,2
NISSAN MOTOR MANUFACTURING UK,HASU4982406,2
NISSAN MOTOR MANUFACTURING UK,MSKU7010979,2
NISSAN MOTOR MANUFACTURING UK,MSKU5965362,2
KOMATSU UK LTD (CON),MOTU0731437,2
NISSAN MOTOR MANUFACTURING UK,MSKU5185263,2
NISSAN MOTOR MANUFACTURING UK,MSKU4472870,2
NISSAN MOTOR MANUFACTURING UK,HASU5201452,2
KOMATSU UK LTD (CON),MRKU0084601,2
NISSAN MOTOR MANUFACTURING UK,MSKU1884046,2
NISSAN MOTOR MANUFACTURING UK,HLBU2163763,2
KOMATSU UK LTD (CON),MRKU0975601,2
KOMATSU UK LTD (CON),MRKU0754719,2
KOMATSU UK LTD (CON),MRKU0635258,2
MAERSK A/S,MRKU7594422,2
KOMATSU UK LTD (CON),MRKU0499871,2
VIPA LAUSANNE SA,MRKU3575091,2
NISSAN MOTOR MANUFACTURING UK,MSKU9955995,2
NISSAN MOTOR MANUFACTURING UK,MSKU1402020,2
VIPA LAUSANNE SA,MRKU2763047,2
VIPA LAUSANNE SA,HASU4354858,2
NISSAN MOTOR MANUFACTURING UK,MSKU1540924,2
KOMATSU UK LTD (CON),MRKU0181915,2
NISSAN MOTOR MANUFACTURING UK,MSKU1751850,2
NISSAN MOTOR MANUFACTURING UK,HLBU9072773,2
LIGENTIA INTERNATIONAL LTD,CLVU6024519,2
NISSAN MOTOR MANUFACTURING UK,HASU4631042,2
NISSAN MOTOR MANUFACTURING UK,MSKU8431653,2
NISSAN MOTOR MANUFACTURING UK,HASU4559056,2
NISSAN MOTOR MANUFACTURING UK,HASU4183842,2
LIGENTIA INTERNATIONAL LTD,GATU1051249,2
NISSAN MOTOR MANUFACTURING UK,MSKU9505004,2
NISSAN MOTOR MANUFACTURING UK,MSKU9555915,2
UNIEXPRESS LIMITED,FCIU8744061,2
KERRY LOGISTICS (UK) LTD,TGHU3750310,2
MAERSK A/S,MSKU3500854,2
DHL GLOBAL FORWARDING UK LTD,MRKU2763047,2
LIGENTIA INTERNATIONAL LTD,GESU5945621,2
MAERSK A/S,MSKU4472870,2
LIGENTIA INTERNATIONAL LTD,HJMU2135097,2
REUDAN INTERNATIONAL,SEGU5047479,2
LIGENTIA INTERNATIONAL LTD,IKSU2551421,2
NISSAN MOTOR MANUFACTURING UK,MSKU9935371,2
NISSAN MOTOR MANUFACTURING UK,MSKU9759077,2
NISSAN MOTOR MANUFACTURING UK,MSKU9358285,2
NISSAN MOTOR MANUFACTURING UK,MSKU9457591,2
NISSAN MOTOR MANUFACTURING UK,MSKU9260093,2
MAERSK A/S,MSKU3734338,2
DHL GLOBAL FORWARDING UK LTD,MEDU7592270,2
VIPA LAUSANNE SA,CAAU6426733,2
KOMATSU UK LTD (CON),BEAU4448958,2
NISSAN MOTOR MANUFACTURING UK,MSKU8836116,2
KOMATSU UK LTD (C/S),MSKU6668970,2
KOMATSU UK LTD (C/S),TGBU4107163,2
NISSAN MOTOR MANUFACTURING UK,HASU4410294,2
LIGENTIA INTERNATIONAL LTD,CPWU2344161,2
KOMATSU UK LTD (C/S),PONU1895652,2
LIGENTIA INTERNATIONAL LTD,CPWU2344198,2
NISSAN MOTOR MANUFACTURING UK,HASU4354858,2
RAW MINERALS B.V.,BEAU2009175,2
OCEAN NETWORK EXPRESS PTE LTD,TLLU6036368,3
NISSAN TRADING EUROPE LTD,TEMU6982370,3
MAERSK A/S,SUDU7493736,3
OCEAN NETWORK EXPRESS PTE LTD,TRLU9314268,3
MAERSK A/S,SUDU5963358,3
MAERSK A/S,MRKU8843242,3
LIGENTIA INTERNATIONAL LTD,VICU0503340,3
NISSAN MOTOR MANUFACTURING UK,DFSU6197713,3
NISSAN MOTOR MANUFACTURING UK,DRYU9111538,3
LIGENTIA INTERNATIONAL LTD,PSSU3924518,3
NISSAN MOTOR MANUFACTURING UK,FFAU1497297,3
NISSAN MOTOR MANUFACTURING UK,NYKU4943568,3
NISSAN MOTOR MANUFACTURING UK,NYKU4701585,3
J BARBOUR AND SONS LTD,APHU6885452,3
LIGENTIA INTERNATIONAL LTD,IKSU2551798,3
NISSAN MOTOR MANUFACTURING UK,MSKU9989568,3
LIGENTIA INTERNATIONAL LTD,VICU0503356,3
NISSAN MOTOR MANUFACTURING UK,HASU1045135,3
NISSAN MOTOR MANUFACTURING UK,HASU1180876,3
LIGENTIA INTERNATIONAL LTD,CPWU2343993,3
NISSAN MOTOR MANUFACTURING UK,HASU4529600,3
LIGENTIA INTERNATIONAL LTD,COYU4150129,3
NISSAN MOTOR MANUFACTURING UK,MSKU1297352,3
KOMATSU UK LTD (CON),MRKU3743322,3
KUEHNE + NAGEL LTD,HLBU1276657,3
NISSAN MOTOR MANUFACTURING UK,MRKU3380037,3
NISSAN MOTOR MANUFACTURING UK,MRKU4646224,3
NISSAN MOTOR MANUFACTURING UK,MRKU5227686,3
KOMATSU UK LTD (CON),TGBU9719840,3
KOMATSU UK LTD (CON),TCNU6854430,3
NISSAN MOTOR MANUFACTURING UK,SUDU6629638,3
NISSAN MOTOR MANUFACTURING UK,MRKU2412253,3
NISSAN MOTOR MANUFACTURING UK,MRSU3835397,3
LIGENTIA INTERNATIONAL LTD,CLVU2402251,3
LIGENTIA INTERNATIONAL LTD,CLVU2402713,3
LIGENTIA INTERNATIONAL LTD,CLVU2404336,3
LIGENTIA INTERNATIONAL LTD,CLVU2404357,3
LIGENTIA INTERNATIONAL LTD,CLVU2404911,3
NISSAN MOTOR MANUFACTURING UK,MRKU6310856,3
HILLEBRAND BULK LOGISTICS,TLLU2549212,3
LIGENTIA INTERNATIONAL LTD,HLXU3019090,3
HILLEBRAND BULK LOGISTICS,FTAU1565207,3
HILLEBRAND BULK LOGISTICS,HLXU1196760,3
NISSAN MOTOR MANUFACTURING UK,TRHU4162020,3
NISSAN MOTOR MANUFACTURING UK,TEMU8734243,3
NISSAN MOTOR MANUFACTURING UK,CAAU6416972,3
NISSAN MOTOR MANUFACTURING UK,SUDU9203501,3
LIGENTIA INTERNATIONAL LTD,TCIU4258050,3
LIGENTIA INTERNATIONAL LTD,TITU8950651,3
LIGENTIA INTERNATIONAL LTD,VICU0502339,3
NISSAN MOTOR MANUFACTURING UK,BMOU4154881,3
NISSAN MOTOR MANUFACTURING UK,TLLU2431240,3
NISSAN MOTOR MANUFACTURING UK,TCKU7437987,3
LIGENTIA INTERNATIONAL LTD,TTMU1213345,3
LIGENTIA INTERNATIONAL LTD,TITU8950585,3
NISSAN MOTOR MANUFACTURING UK,TCNU8210441,4
LIGENTIA INTERNATIONAL LTD,CLVU2404383,4
DHL GLOBAL FORWARDING UK LTD,CAAU5477660,4
NISSAN MOTOR MANUFACTURING UK,MRSU4560165,4
LIGENTIA INTERNATIONAL LTD,CLVU2404491,4
VIPA LAUSANNE SA,MRSU4229753,4
NISSAN MOTOR MANUFACTURING UK,TCNU8034316,4
MAERSK A/S,MSKU1304261,4
KOMATSU UK LTD (CON),ONEU0022480,4
NISSAN MOTOR MANUFACTURING UK,TGBU5316682,4
NISSAN MOTOR MANUFACTURING UK,SUDU6919262,4
KOMATSU UK LTD (CON),PONU1511000,4
NISSAN MOTOR MANUFACTURING UK,MRSU0275771,4
NISSAN MOTOR MANUFACTURING UK,MRKU8023990,4
NISSAN MOTOR MANUFACTURING UK,MRKU6269752,4
NISSAN MOTOR MANUFACTURING UK,MRKU5417161,4
NISSAN MOTOR MANUFACTURING UK,TRHU4041964,4
KOMATSU UK LTD (CON),TRHU4403180,4
KOMATSU UK LTD (CON),TRHU6470994,4
NISSAN MOTOR MANUFACTURING UK,MRKU4640566,4
MAERSK A/S,MRKU9359886,4
NISSAN MOTOR MANUFACTURING UK,MRKU4541922,4
NISSAN MOTOR MANUFACTURING UK,MRKU4332877,4
HELLMANN WORLDWIDE LOGISTICS,MSKU3115457,4
NISSAN MOTOR MANUFACTURING UK,MRSU3498450,4
KOMATSU UK LTD (CON),MRKU4454957,4
NISSAN MOTOR MANUFACTURING UK,MSKU0594989,4
OCEAN NETWORK EXPRESS PTE LTD,NYKU4914657,4
NISSAN MOTOR MANUFACTURING UK,MSKU9941815,4
NISSAN MOTOR MANUFACTURING UK,BEAU5753853,4
NISSAN MOTOR MANUFACTURING UK,TCKU7618199,4
NISSAN MOTOR MANUFACTURING UK,NYKU4914657,4
NISSAN MOTOR MANUFACTURING UK,NYKU4917553,4
HILLEBRAND BULK LOGISTICS,MRSU0275771,4
NISSAN MOTOR MANUFACTURING UK,MSKU9902315,4
NISSAN MOTOR MANUFACTURING UK,FFAU2283279,4
NISSAN MOTOR MANUFACTURING UK,TCKU7045013,4
DHL GLOBAL FORWARDING UK LTD,MRSU4229753,4
LIGENTIA INTERNATIONAL LTD,SAZU4009466,4
NISSAN MOTOR MANUFACTURING UK,SUDU8938261,4
NISSAN MOTOR MANUFACTURING UK,CAAU5477660,4
OCEAN NETWORK EXPRESS PTE LTD,TRHU4403180,4
NISSAN MOTOR MANUFACTURING UK,TCKU7075390,4
KOMATSU UK LTD (CON),MRKU3809482,4
REUDAN INTERNATIONAL,MRKU3809482,4
NISSAN MOTOR MANUFACTURING UK,TCLU5866470,4
NISSAN MOTOR MANUFACTURING UK,MSKU1203712,4
NISSAN MOTOR MANUFACTURING UK,TCNU7785729,4
NISSAN MOTOR MANUFACTURING UK,MSKU1536098,4
NISSAN MOTOR MANUFACTURING UK,GLDU9621859,4
NISSAN MOTOR MANUFACTURING UK,MSKU1538589,4
LIGENTIA INTERNATIONAL LTD,TCIU4258131,4
NISSAN MOTOR MANUFACTURING UK,CNIU1169000,4
OCEAN NETWORK EXPRESS PTE LTD,ONEU0022480,4
NISSAN MOTOR MANUFACTURING UK,MSKU9400364,4
